grid_id,size_ratio,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,max_direction,min_direction,mean_direction,std_direction,color,size_cluster,cluster_id
102,0.04760381593714927,1478,100,1311,0.6493506493506493,7.036247935578863,28.392190275586447,239,260,351.86989764584405,0.0,54.029834633289354,102.0527863132873,green,3.0,0
102,0.029320987654320983,1483,100,950,2.3252041618885144,2.3252041618885144,2.3252041618885144,238,269,161.56505117707795,161.56505117707795,161.56505117707795,0.0,green,2.0,0
102,0.028030864197530862,1497,100,836,0.7352941176470588,4.59744861221346,8.262140761587956,233,262,270.0,180.0,212.536212313697,34.71899132866298,green,2.0,0
102,0.026740740740740742,1532,100,799,3.516565181788128,4.921622639138745,6.388765649999398,231,267,198.434948822922,26.565051177077976,157.15445093640918,73.2973147742248,green,2.0,0
102,0.044695767195767185,1548,100,1400,2.0408163265306123,3.7302530675502874,5.800185430430611,227,267,213.69006752597977,165.9637565320735,187.62055594057614,17.971382889835894,green,3.0,0
102,0.021697530864197533,1583,100,672,4.109974682633933,5.909809504932272,7.7240286833477345,228,268,189.4623222080256,173.65980825409008,184.44472039446904,7.4661245781500485,green,1.0,0
103,0.06923368606701939,5,100,1736,1.4285714285714286,5.132386934263597,22.60065740935803,87,296,236.3099324740202,18.43494882292202,186.9831027967822,33.398857200765484,green,0.0,0
103,0.03845328282828283,8,100,640,0.028504366185043067,6.126104863108147,58.701074833063565,113,304,338.1985905136482,0.0,166.23772122884102,73.9544219186722,green,0.0,0
103,0.03374794238683128,9,100,540,0.7518796992481203,5.828601469170272,10.973209035308692,127,307,345.9637565320736,0.0,128.1370942539557,98.82445765626012,green,0.0,0
103,0.0449106562703054,10,100,322,1.002988342108578,4.925141491658616,10.174198290453921,116,312,243.434948822922,135.0,191.55514321785287,16.079751241109268,green,0.0,0
103,0.04350308641975309,11,20,968,0.14294081589098753,3.3236911245045584,7.1869946822008615,87,371,206.565051177078,11.309932474020231,154.03042465042552,74.35869731109022,red,0.0,0
103,0.10467592592592592,12,20,3363,1.5746957588026689,1.8556849267555169,2.1366740947083644,240,271,333.43494882292197,71.56505117707798,202.5,185.16998041400345,red,1.0,0
103,0.04554647785039942,15,100,1275,2.142857142857143,5.28960060962792,9.31314629314664,90,301,219.8055710922652,163.30075576600643,190.77047708733863,12.174824762515529,green,0.0,0
103,0.11037654320987654,18,20,36,0.13892852925201746,2.2168317690588912,6.506193884176969,101,333,270.0,0.0,131.3813670975143,97.09041326313823,red,1.0,0
103,0.0180918663761801,19,100,496,0.9436393194953604,5.291784064683053,9.810047105975244,83,309,225.0,180.0,195.8201186440473,12.309575098499437,green,0.0,0
103,0.03618491680085883,21,100,1026,0.017902974165636763,5.494918972999834,11.657089068517394,45,306,344.0546040990772,0.0,80.24728463222193,129.52412828484492,green,0.0,0
103,0.02716666666666667,23,20,817,0.16632551293701148,2.064014078900312,3.1273678006990067,81,370,333.43494882292197,14.036243467926454,160.21812466919883,127.7204143267178,red,0.0,0
103,0.015439814814814812,24,20,324,7.131495823206693,10.994994632215292,18.28275350105235,128,368,16.699244233993625,11.309932474020231,14.645710085840035,2.339453501368851,red,0.0,0
103,0.07372392507449979,25,3,1782,0.031783406971002306,5.0285079238557575,10.3958522708521,23,317,351.86989764584405,0.0,64.26764385719228,118.31602729407228,blue,0.0,0
103,0.02510381593714927,26,100,658,2.2222222222222223,4.476408817828116,5.890150893739516,237,273,213.69006752597977,80.53767779197437,184.9550580695786,25.395319370339752,green,0.0,0
103,0.03373263888888889,29,100,656,0.16451208380270468,6.786332235030974,52.62877293389685,49,386,352.87498365109815,0.0,108.05690098470332,137.45833899412355,green,0.0,0
103,0.08752777777777777,32,3,1500,2.083333333333333,5.9510761042687665,14.567235058501142,89,295,341.56505117707803,0.0,105.4997834251722,154.53706737620345,blue,0.0,0
103,0.011117283950617285,33,20,238,8.128263826888631,10.22314943966935,12.126781251816649,126,369,19.98310652189997,7.594643368591448,14.932423645678616,4.633893983695566,red,0.0,0
103,0.03954850088183422,35,100,616,2.2965294748178278,5.156138864099337,9.713150454373388,62,322,219.8055710922652,151.3895403340348,190.9750910077056,14.637651037944336,green,0.0,0
103,0.028635116598079564,36,100,880,0.8536438128790227,5.484810805501686,7.818419501747518,64,307,201.80140948635184,187.12501634890182,193.08451932106072,5.6007644581937335,green,0.0,0
103,0.013703703703703704,37,20,399,3.009566150085884,6.679993875002832,12.140522651411393,60,321,195.25511870305772,180.0,190.50093393828462,5.576637359778261,red,0.0,0
103,0.020030864197530862,39,20,374,3.2723060520775085,19.73183085291945,36.19135565376138,135,363,345.9637565320736,29.475889003245754,187.7198227676596,223.79071729290385,red,0.0,0
103,0.047922178130511466,40,100,1247,2.1512092926315507,4.869375622215912,10.101525445522107,151,297,206.565051177078,0.0,119.43250160022112,82.68805561668285,green,0.0,0
